"dia","time_casa","gols_casa","time_fora","gols_fora","ano","r_timecasa","r_timefora"
"2010-09-15","vitoria",0,"ceara",0,"Y",,
"2010-09-15","gremio-prudente",1,"flamengo",2,"Y",,
"2010-09-16","sao-paulo",1,"internacional",3,"Y",,
"2010-09-16","vasco",1,"avai",1,"Y",,
"2010-09-18","corinthians",3,"gremio-prudente",0,"Y",,
"2010-09-18","botafogo",2,"cruzeiro",2,"Y",,
"2010-09-18","atletico-go",1,"atletico-pr",2,"Y",,
"2010-09-19","internacional",1,"vasco",0,"Y",,
"2010-09-19","guarani",0,"santos",0,"Y",,
"2010-09-19","atletico-mg",2,"vitoria",3,"Y",,
"2010-09-19","palmeiras",0,"sao-paulo",2,"Y",,
"2010-09-19","flamengo",3,"fluminense",3,"Y",,
"2010-09-19","avai",0,"gremio",3,"Y",,
"2010-09-19","ceara",1,"goias",1,"Y",,
"2010-09-22","sao-paulo",2,"guarani",1,"Y",,
"2010-09-22","gremio-prudente",0,"palmeiras",1,"Y",,
"2010-09-22","cruzeiro",2,"ceara",0,"Y",,
"2010-09-22","goias",1,"atletico-go",3,"Y",,
"2010-09-22","vasco",2,"botafogo",2,"Y",,
"2010-09-22","santos",2,"corinthians",3,"Y",,
"2010-09-22","gremio",2,"flamengo",2,"Y",,
"2010-09-22","atletico-pr",1,"internacional",0,"Y",,
"2010-09-23","fluminense",5,"atletico-mg",1,"Y",,
"2010-09-23","vitoria",3,"avai",0,"Y",,
"2010-09-25","sao-paulo",0,"goias",3,"Y",,
"2010-09-25","santos",4,"cruzeiro",1,"Y",,
"2010-09-25","flamengo",1,"palmeiras",3,"Y",,
"2010-09-25","atletico-go",3,"gremio-prudente",0,"Y",,
"2010-09-25","guarani",1,"vasco",0,"Y",,
"2010-09-26","botafogo",1,"atletico-pr",1,"Y",,
"2010-09-26","internacional",3,"corinthians",2,"Y",,
"2010-09-26","vitoria",1,"fluminense",2,"Y",,
"2010-09-26","atletico-mg",1,"gremio",2,"Y",,
"2010-09-26","avai",5,"ceara",0,"Y",,
"2010-09-28","vasco",3,"santos",1,"Y",,
"2010-09-28","goias",1,"flamengo",1,"Y",,
"2010-09-29","atletico-pr",1,"vitoria",0,"Y",,
"2010-09-29","gremio-prudente",4,"guarani",2,"Y",,
"2010-09-29","cruzeiro",3,"atletico-go",0,"Y",,
"2010-09-29","palmeiras",2,"internacional",0,"Y",,
"2010-09-29","fluminense",1,"avai",0,"Y",,
"2010-09-29","gremio",4,"sao-paulo",2,"Y",,
"2010-09-29","corinthians",1,"botafogo",1,"Y",,
"2010-09-29","ceara",0,"atletico-mg",0,"Y",,
"2010-10-01","vasco",3,"goias",2,"Y",,
"2010-10-02","corinthians",2,"ceara",2,"Y",,
"2010-10-02","vitoria",0,"gremio",3,"Y",,
"2010-10-02","gremio-prudente",1,"fluminense",1,"Y",,
"2010-10-02","santos",1,"palmeiras",1,"Y",,
"2010-10-02","botafogo",1,"flamengo",1,"Y",,
"2010-10-02","cruzeiro",0,"atletico-pr",0,"Y",,
"2010-10-02","internacional",3,"guarani",0,"Y",,
"2010-10-02","avai",0,"sao-paulo",0,"Y",,
"2010-10-02","atletico-go",2,"atletico-mg",3,"Y",,
"2010-10-06","gremio",4,"gremio-prudente",0,"Y",,
"2010-10-06","guarani",1,"botafogo",1,"Y",,
"2010-10-06","fluminense",0,"santos",3,"Y",,
"2010-10-06","sao-paulo",2,"vitoria",0,"Y",,
"2010-10-06","atletico-pr",0,"vasco",0,"Y",,
"2010-10-06","ceara",1,"internacional",0,"Y",,
"2010-10-06","atletico-mg",2,"corinthians",1,"Y",,
"2010-10-07","palmeiras",4,"avai",1,"Y",,
"2010-10-07","flamengo",2,"atletico-go",0,"Y",,
"2010-10-07","goias",0,"cruzeiro",1,"Y",,
"2010-10-09","gremio-prudente",2,"sao-paulo",3,"Y",,
"2010-10-09","santos",2,"atletico-pr",0,"Y",,
"2010-10-09","vasco",3,"gremio",3,"Y",,
"2010-10-10","botafogo",0,"palmeiras",0,"Y",,
"2010-10-10","goias",1,"vitoria",0,"Y",,
"2010-10-10","cruzeiro",1,"fluminense",0,"Y",,
"2010-10-10","corinthians",3,"atletico-go",4,"Y",,
"2010-10-10","avai",2,"flamengo",2,"Y",,
"2010-10-10","internacional",1,"atletico-mg",0,"Y",,
"2010-10-10","ceara",2,"guarani",0,"Y",,
"2010-10-13","santos",1,"internacional",0,"Y",,
"2010-10-13","vasco",2,"corinthians",0,"Y",,
"2010-10-16","atletico-pr",2,"goias",1,"Y",,
"2010-10-16","flamengo",3,"internacional",0,"Y",,
"2010-10-17","atletico-go",2,"vasco",0,"Y",,
"2010-10-17","atletico-mg",2,"avai",0,"Y",,
"2010-10-17","gremio",2,"cruzeiro",1,"Y",,
"2010-10-17","guarani",0,"corinthians",0,"Y",,
"2010-10-17","sao-paulo",4,"santos",3,"Y",,
"2010-10-17","vitoria",2,"gremio-prudente",0,"Y",,
"2010-10-17","fluminense",0,"botafogo",0,"Y",,
"2010-10-17","palmeiras",1,"ceara",1,"Y",,
"2010-10-23","botafogo",1,"vitoria",0,"Y",,
"2010-10-23","guarani",0,"atletico-go",1,"Y",,
"2010-10-24","corinthians",1,"palmeiras",0,"Y",,
"2010-10-24","goias",1,"avai",0,"Y",,
"2010-10-24","atletico-pr",2,"fluminense",2,"Y",,
"2010-10-24","ceara",2,"sao-paulo",0,"Y",,
"2010-10-24","santos",2,"gremio-prudente",3,"Y",,
"2010-10-24","vasco",1,"flamengo",1,"Y",,
"2010-10-24","gremio",2,"internacional",2,"Y",,
"2010-10-24","cruzeiro",3,"atletico-mg",4,"Y",,
"2010-10-27","flamengo",1,"corinthians",1,"Y",,
"2010-10-28","sao-paulo",2,"atletico-pr",1,"Y",,
"2010-10-28","atletico-go",1,"ceara",1,"Y",,
"2010-10-28","fluminense",2,"gremio",0,"Y",,
"2010-10-30","vitoria",4,"vasco",2,"Y",,
"2010-10-30","internacional",1,"santos",1,"Y",,
"2010-10-30","palmeiras",3,"goias",2,"Y",,
"2010-10-30","avai",1,"guarani",0,"Y",,
"2010-10-30","atletico-mg",0,"botafogo",2,"Y",,
"2010-10-30","gremio-prudente",0,"cruzeiro",2,"Y",,
"2010-11-03","santos",1,"vitoria",1,"Y",,
"2010-11-03","goias",0,"gremio",2,"Y",,
"2010-11-03","guarani",0,"atletico-mg",0,"Y",,
"2010-11-03","internacional",0,"fluminense",0,"Y",,
"2010-11-03","botafogo",3,"atletico-go",2,"Y",,
"2010-11-03","corinthians",4,"avai",0,"Y",,
"2010-11-03","cruzeiro",0,"sao-paulo",2,"Y",,
"2010-11-03","ceara",2,"flamengo",2,"Y",,
"2010-11-04","atletico-pr",1,"palmeiras",0,"Y",,
"2010-11-04","vasco",2,"gremio-prudente",1,"Y",,
"2010-11-06","atletico-mg",2,"santos",2,"Y",,
"2010-11-06","gremio",5,"ceara",1,"Y",,
"2010-11-06","atletico-go",2,"internacional",2,"Y",,
"2010-11-07","sao-paulo",0,"corinthians",2,"Y",,
"2010-11-07","gremio-prudente",4,"goias",1,"Y",,
"2010-11-07","vitoria",0,"cruzeiro",1,"Y",,
"2010-11-07","avai",0,"botafogo",0,"Y",,
"2010-11-07","palmeiras",1,"guarani",0,"Y",,
"2010-11-07","flamengo",0,"atletico-pr",1,"Y",,
"2010-11-07","fluminense",1,"vasco",0,"Y",,
"2010-11-10","ceara",2,"botafogo",2,"Y",,
"2010-11-13","corinthians",1,"cruzeiro",0,"Y",,
"2010-11-13","santos",0,"gremio",0,"Y",,
"2010-11-13","atletico-mg",4,"flamengo",1,"Y",,
"2010-11-14","atletico-go",3,"palmeiras",0,"Y",,
"2010-11-14","guarani",1,"vitoria",1,"Y",,
"2010-11-14","internacional",2,"avai",3,"Y",,
"2010-11-14","fluminense",1,"goias",1,"Y",,
"2010-11-14","vasco",1,"sao-paulo",1,"Y",,
"2010-11-14","atletico-pr",2,"gremio-prudente",1,"Y",,
"2010-11-20","flamengo",2,"guarani",1,"Y",,
"2010-11-20","gremio-prudente",1,"ceara",1,"Y",,
"2010-11-20","gremio",3,"atletico-pr",1,"Y",,
"2010-11-21","sao-paulo",1,"fluminense",4,"Y",,
"2010-11-21","palmeiras",0,"atletico-mg",2,"Y",,
"2010-11-21","botafogo",1,"internacional",2,"Y",,
"2010-11-21","vitoria",1,"corinthians",1,"Y",,
"2010-11-21","cruzeiro",3,"vasco",1,"Y",,
"2010-11-21","goias",1,"santos",4,"Y",,
"2010-11-21","avai",3,"atletico-go",0,"Y",,
"2010-11-28","botafogo",3,"gremio-prudente",1,"Y",,
"2010-11-28","palmeiras",1,"fluminense",2,"Y",,
"2010-11-28","flamengo",1,"cruzeiro",2,"Y",,
"2010-11-28","corinthians",2,"vasco",0,"Y",,
"2010-11-28","guarani",0,"gremio",3,"Y",,
"2010-11-28","atletico-mg",3,"goias",1,"Y",,
"2010-11-28","internacional",1,"vitoria",1,"Y",,
"2010-11-28","atletico-go",1,"sao-paulo",1,"Y",,
"2010-11-28","avai",3,"santos",2,"Y",,
"2010-11-28","ceara",1,"atletico-pr",1,"Y",,
"2010-12-02","gremio-prudente",0,"internacional",3,"Y",,
"2010-12-05","cruzeiro",2,"palmeiras",1,"Y",,
"2010-12-05","santos",0,"flamengo",0,"Y",,
"2010-12-05","vasco",2,"ceara",0,"Y",,
"2010-12-05","fluminense",1,"guarani",0,"Y",,
"2010-12-05","sao-paulo",4,"atletico-mg",0,"Y",,
"2010-12-05","gremio",3,"botafogo",0,"Y",,
"2010-12-05","goias",1,"corinthians",1,"Y",,
"2010-12-05","vitoria",0,"atletico-go",0,"Y",,
"2010-12-05","atletico-pr",1,"avai",0,"Y",,
"2011-05-21","flamengo",4,"avai",0,"Y",,
"2011-05-21","ceara",1,"vasco",3,"Y",,
"2011-05-21","atletico-mg",3,"atletico-pr",0,"Y",,
"2011-05-21","santos",1,"internacional",1,"Y",,
"2011-05-22","palmeiras",1,"botafogo",0,"Y",,
"2011-05-22","gremio",1,"corinthians",2,"Y",,
"2011-05-22","figueirense",1,"cruzeiro",0,"Y",,
"2011-05-22","coritiba",0,"atletico-go",1,"Y",,
"2011-05-22","fluminense",0,"sao-paulo",2,"Y",,
"2011-05-22","america-mg",2,"bahia",1,"Y",,
"2011-05-28","botafogo",1,"santos",0,"Y",,
"2011-05-28","internacional",0,"ceara",1,"Y",,
