"dia","time_casa","gols_casa","time_fora","gols_fora","ponto","Date","winner","loser","draw","ano","rodada"
"2005-12-04","paysandu",1,"flamengo",4,0,"2005-12-04","flamengo","paysandu",FALSE,2005,39
"2005-12-04","vasco",3,"parana",1,1,"2005-12-04","vasco","parana",FALSE,2005,40
"2005-12-04","coritiba",1,"internacional",0,1,"2005-12-04","coritiba","internacional",FALSE,2005,40
"2005-12-04","botafogo",2,"fortaleza",0,1,"2005-12-04","botafogo","fortaleza",FALSE,2005,40
"2005-12-04","cruzeiro",1,"sao-caetano",3,0,"2005-12-04","sao-caetano","cruzeiro",FALSE,2005,40
"2005-12-04","palmeiras",3,"fluminense",2,1,"2005-12-04","palmeiras","fluminense",FALSE,2005,40
"2005-12-04","goias",3,"corinthians",2,1,"2005-12-04","goias","corinthians",FALSE,2005,40
"2006-04-15","juventude",1,"parana",0,1,"2006-04-15","juventude","parana",FALSE,2006,1
"2006-04-15","vasco",1,"internacional",1,0.5,"2006-04-15","vasco","internacional",TRUE,2006,1
"2006-04-16","gremio",2,"corinthians",0,1,"2006-04-16","gremio","corinthians",FALSE,2006,1
"2006-04-16","sao-paulo",1,"flamengo",0,1,"2006-04-16","sao-paulo","flamengo",FALSE,2006,1
"2006-04-16","botafogo",1,"fortaleza",0,1,"2006-04-16","botafogo","fortaleza",FALSE,2006,1
"2006-04-16","sao-caetano",2,"cruzeiro",1,1,"2006-04-16","sao-caetano","cruzeiro",FALSE,2006,1
"2006-04-16","santa-cruz",0,"figueirense",0,0.5,"2006-04-16","santa-cruz","figueirense",TRUE,2006,1
"2006-04-16","palmeiras",2,"ponte-preta",3,0,"2006-04-16","ponte-preta","palmeiras",FALSE,2006,1
"2006-04-16","atletico-pr",1,"fluminense",2,0,"2006-04-16","fluminense","atletico-pr",FALSE,2006,1
"2006-04-16","goias",0,"santos",0,0.5,"2006-04-16","goias","santos",TRUE,2006,1
"2006-04-22","corinthians",3,"sao-caetano",0,1,"2006-04-22","corinthians","sao-caetano",FALSE,2006,2
"2006-04-22","fluminense",1,"goias",0,1,"2006-04-22","fluminense","goias",FALSE,2006,2
"2006-04-22","figueirense",6,"palmeiras",1,1,"2006-04-22","figueirense","palmeiras",FALSE,2006,2
"2006-04-23","flamengo",3,"juventude",1,1,"2006-04-23","flamengo","juventude",FALSE,2006,2
"2006-04-23","santos",2,"atletico-pr",0,1,"2006-04-23","santos","atletico-pr",FALSE,2006,2
"2006-04-23","ponte-preta",1,"vasco",2,0,"2006-04-23","vasco","ponte-preta",FALSE,2006,2
"2006-04-23","internacional",1,"santa-cruz",0,1,"2006-04-23","internacional","santa-cruz",FALSE,2006,2
"2006-04-23","cruzeiro",3,"gremio",1,1,"2006-04-23","cruzeiro","gremio",FALSE,2006,2
"2006-04-23","parana",0,"botafogo",0,0.5,"2006-04-23","parana","botafogo",TRUE,2006,2
"2006-04-23","fortaleza",1,"sao-paulo",0,1,"2006-04-23","fortaleza","sao-paulo",FALSE,2006,2
"2006-04-29","fortaleza",2,"sao-caetano",1,1,"2006-04-29","fortaleza","sao-caetano",FALSE,2006,2
"2006-04-29","sao-paulo",4,"santa-cruz",0,1,"2006-04-29","sao-paulo","santa-cruz",FALSE,2006,3
"2006-04-29","botafogo",0,"atletico-pr",4,0,"2006-04-29","atletico-pr","botafogo",FALSE,2006,3
"2006-04-30","internacional",1,"flamengo",0,1,"2006-04-30","internacional","flamengo",FALSE,2006,3
"2006-04-30","palmeiras",1,"santos",2,0,"2006-04-30","santos","palmeiras",FALSE,2006,3
"2006-04-30","parana",5,"gremio",2,1,"2006-04-30","parana","gremio",FALSE,2006,3
"2006-04-30","ponte-preta",3,"corinthians",2,1,"2006-04-30","ponte-preta","corinthians",FALSE,2006,3
"2006-04-30","vasco",1,"fluminense",1,0.5,"2006-04-30","vasco","fluminense",TRUE,2006,3
"2006-04-30","juventude",1,"goias",1,0.5,"2006-04-30","juventude","goias",TRUE,2006,3
"2006-04-30","figueirense",0,"cruzeiro",2,0,"2006-04-30","cruzeiro","figueirense",FALSE,2006,3
"2006-05-06","santa-cruz",1,"ponte-preta",1,0.5,"2006-05-06","santa-cruz","ponte-preta",TRUE,2006,3
"2006-05-06","santos",2,"fortaleza",0,1,"2006-05-06","santos","fortaleza",FALSE,2006,3
"2006-05-06","fluminense",2,"parana",1,1,"2006-05-06","fluminense","parana",FALSE,2006,4
"2006-05-07","corinthians",1,"sao-paulo",3,0,"2006-05-07","sao-paulo","corinthians",FALSE,2006,4
"2006-05-07","sao-caetano",2,"palmeiras",0,1,"2006-05-07","sao-caetano","palmeiras",FALSE,2006,4
"2006-05-07","atletico-pr",1,"internacional",2,0,"2006-05-07","internacional","atletico-pr",FALSE,2006,4
"2006-05-07","gremio",1,"vasco",2,0,"2006-05-07","vasco","gremio",FALSE,2006,4
"2006-05-07","goias",2,"figueirense",1,1,"2006-05-07","goias","figueirense",FALSE,2006,4
"2006-05-07","cruzeiro",2,"juventude",0,1,"2006-05-07","cruzeiro","juventude",FALSE,2006,4
"2006-05-07","flamengo",1,"botafogo",0,1,"2006-05-07","flamengo","botafogo",FALSE,2006,4
"2006-05-13","sao-caetano",0,"juventude",2,0,"2006-05-13","juventude","sao-caetano",FALSE,2006,4
"2006-05-13","botafogo",2,"gremio",2,0.5,"2006-05-13","botafogo","gremio",TRUE,2006,4
"2006-05-13","santos",3,"ponte-preta",1,1,"2006-05-13","santos","ponte-preta",FALSE,2006,4
"2006-05-14","santa-cruz",1,"atletico-pr",2,0,"2006-05-14","atletico-pr","santa-cruz",FALSE,2006,5
"2006-05-14","palmeiras",1,"cruzeiro",1,0.5,"2006-05-14","palmeiras","cruzeiro",TRUE,2006,5
"2006-05-14","figueirense",1,"fluminense",0,1,"2006-05-14","figueirense","fluminense",FALSE,2006,5
"2006-05-14","internacional",3,"sao-paulo",1,1,"2006-05-14","internacional","sao-paulo",FALSE,2006,5
"2006-05-14","flamengo",0,"fortaleza",0,0.5,"2006-05-14","flamengo","fortaleza",TRUE,2006,5
"2006-05-14","goias",2,"vasco",0,1,"2006-05-14","goias","vasco",FALSE,2006,5
"2006-05-14","parana",1,"corinthians",2,0,"2006-05-14","corinthians","parana",FALSE,2006,5
"2006-05-20","atletico-pr",2,"goias",3,0,"2006-05-20","goias","atletico-pr",FALSE,2006,5
"2006-05-20","fortaleza",1,"parana",1,0.5,"2006-05-20","fortaleza","parana",TRUE,2006,5
"2006-05-20","internacional",2,"figueirense",4,0,"2006-05-20","figueirense","internacional",FALSE,2006,5
"2006-05-20","sao-paulo",1,"sao-caetano",0,1,"2006-05-20","sao-paulo","sao-caetano",FALSE,2006,5
"2006-05-21","vasco",2,"corinthians",4,0,"2006-05-21","corinthians","vasco",FALSE,2006,6
"2006-05-21","cruzeiro",2,"flamengo",1,1,"2006-05-21","cruzeiro","flamengo",FALSE,2006,6
"2006-05-21","palmeiras",2,"santa-cruz",1,1,"2006-05-21","palmeiras","santa-cruz",FALSE,2006,6
"2006-05-21","ponte-preta",1,"gremio",1,0.5,"2006-05-21","ponte-preta","gremio",TRUE,2006,6
"2006-05-21","fluminense",1,"santos",0,1,"2006-05-21","fluminense","santos",FALSE,2006,6
"2006-05-21","juventude",1,"botafogo",0,1,"2006-05-21","juventude","botafogo",FALSE,2006,6
"2006-05-24","juventude",4,"santa-cruz",1,1,"2006-05-24","juventude","santa-cruz",FALSE,2006,6
"2006-05-24","parana",0,"figueirense",0,0.5,"2006-05-24","parana","figueirense",TRUE,2006,6
"2006-05-24","cruzeiro",5,"ponte-preta",1,1,"2006-05-24","cruzeiro","ponte-preta",FALSE,2006,6
"2006-05-24","sao-paulo",4,"palmeiras",1,1,"2006-05-24","sao-paulo","palmeiras",FALSE,2006,6
"2006-05-24","sao-caetano",2,"atletico-pr",1,1,"2006-05-24","sao-caetano","atletico-pr",FALSE,2006,6
"2006-05-24","flamengo",2,"santos",2,0.5,"2006-05-24","flamengo","santos",TRUE,2006,7
"2006-05-24","fortaleza",2,"fluminense",5,0,"2006-05-24","fluminense","fortaleza",FALSE,2006,7
"2006-05-25","botafogo",4,"vasco",1,1,"2006-05-25","botafogo","vasco",FALSE,2006,7
"2006-05-25","gremio",2,"goias",0,1,"2006-05-25","gremio","goias",FALSE,2006,7
"2006-05-25","corinthians",0,"internacional",1,0,"2006-05-25","internacional","corinthians",FALSE,2006,7
"2006-05-27","figueirense",0,"fortaleza",0,0.5,"2006-05-27","figueirense","fortaleza",TRUE,2006,7
"2006-05-27","ponte-preta",2,"parana",5,0,"2006-05-27","parana","ponte-preta",FALSE,2006,7
"2006-05-27","atletico-pr",1,"juventude",0,1,"2006-05-27","atletico-pr","juventude",FALSE,2006,7
"2006-05-28","santa-cruz",1,"botafogo",1,0.5,"2006-05-28","santa-cruz","botafogo",TRUE,2006,7
"2006-05-28","santos",2,"corinthians",0,1,"2006-05-28","santos","corinthians",FALSE,2006,7
"2006-05-28","internacional",1,"cruzeiro",1,0.5,"2006-05-28","internacional","cruzeiro",TRUE,2006,7
"2006-05-28","fluminense",1,"flamengo",0,1,"2006-05-28","fluminense","flamengo",FALSE,2006,8
"2006-05-28","goias",2,"sao-caetano",1,1,"2006-05-28","goias","sao-caetano",FALSE,2006,8
"2006-05-28","vasco",1,"sao-paulo",1,0.5,"2006-05-28","vasco","sao-paulo",TRUE,2006,8
"2006-05-28","palmeiras",0,"gremio",1,0,"2006-05-28","gremio","palmeiras",FALSE,2006,8
"2006-05-31","fortaleza",1,"vasco",1,0.5,"2006-05-31","fortaleza","vasco",TRUE,2006,8
"2006-05-31","juventude",0,"ponte-preta",1,0,"2006-05-31","ponte-preta","juventude",FALSE,2006,8
"2006-05-31","cruzeiro",1,"atletico-pr",1,0.5,"2006-05-31","cruzeiro","atletico-pr",TRUE,2006,8
"2006-05-31","sao-caetano",1,"internacional",1,0.5,"2006-05-31","sao-caetano","internacional",TRUE,2006,8
"2006-05-31","flamengo",2,"palmeiras",1,1,"2006-05-31","flamengo","palmeiras",FALSE,2006,8
"2006-05-31","gremio",1,"santos",0,1,"2006-05-31","gremio","santos",FALSE,2006,8
"2006-05-31","sao-paulo",1,"fluminense",0,1,"2006-05-31","sao-paulo","fluminense",FALSE,2006,8
"2006-06-01","parana",3,"santa-cruz",0,1,"2006-06-01","parana","santa-cruz",FALSE,2006,9
"2006-06-01","corinthians",0,"goias",1,0,"2006-06-01","goias","corinthians",FALSE,2006,9
"2006-06-01","botafogo",2,"figueirense",3,0,"2006-06-01","figueirense","botafogo",FALSE,2006,9
"2006-06-03","fluminense",2,"internacional",3,0,"2006-06-03","internacional","fluminense",FALSE,2006,9
"2006-06-03","fortaleza",0,"cruzeiro",2,0,"2006-06-03","cruzeiro","fortaleza",FALSE,2006,9
"2006-06-03","gremio",1,"sao-caetano",1,0.5,"2006-06-03","gremio","sao-caetano",TRUE,2006,9
"2006-06-04","atletico-pr",2,"palmeiras",0,1,"2006-06-04","atletico-pr","palmeiras",FALSE,2006,9
"2006-06-04","vasco",2,"santa-cruz",1,1,"2006-06-04","vasco","santa-cruz",FALSE,2006,9
"2006-06-04","ponte-preta",3,"figueirense",0,1,"2006-06-04","ponte-preta","figueirense",FALSE,2006,9
"2006-06-04","corinthians",0,"flamengo",2,0,"2006-06-04","flamengo","corinthians",FALSE,2006,9
"2006-06-04","goias",1,"parana",2,0,"2006-06-04","parana","goias",FALSE,2006,9
"2006-06-04","juventude",1,"sao-paulo",1,0.5,"2006-06-04","juventude","sao-paulo",TRUE,2006,10
"2006-06-04","santos",0,"botafogo",0,0.5,"2006-06-04","santos","botafogo",TRUE,2006,10
"2006-07-12","internacional",2,"ponte-preta",0,1,"2006-07-12","internacional","ponte-preta",FALSE,2006,10
"2006-07-12","atletico-pr",0,"fortaleza",0,0.5,"2006-07-12","atletico-pr","fortaleza",TRUE,2006,10
"2006-07-12","fluminense",3,"juventude",2,1,"2006-07-12","fluminense","juventude",FALSE,2006,10
"2006-07-12","sao-paulo",2,"gremio",1,1,"2006-07-12","sao-paulo","gremio",FALSE,2006,10
"2006-07-12","figueirense",2,"santos",1,1,"2006-07-12","figueirense","santos",FALSE,2006,10
"2006-07-12","sao-caetano",1,"botafogo",1,0.5,"2006-07-12","sao-caetano","botafogo",TRUE,2006,10
"2006-07-12","cruzeiro",2,"corinthians",0,1,"2006-07-12","cruzeiro","corinthians",FALSE,2006,10
"2006-07-13","santa-cruz",2,"goias",1,1,"2006-07-13","santa-cruz","goias",FALSE,2006,10
"2006-07-13","flamengo",1,"parana",4,0,"2006-07-13","parana","flamengo",FALSE,2006,10
"2006-07-13","palmeiras",4,"vasco",2,1,"2006-07-13","palmeiras","vasco",FALSE,2006,11
"2006-07-15","botafogo",4,"ponte-preta",1,1,"2006-07-15","botafogo","ponte-preta",FALSE,2006,11
"2006-07-15","sao-paulo",2,"figueirense",1,1,"2006-07-15","sao-paulo","figueirense",FALSE,2006,11
"2006-07-16","gremio",4,"fluminense",4,0.5,"2006-07-16","gremio","fluminense",TRUE,2006,11
"2006-07-16","sao-caetano",2,"santos",0,1,"2006-07-16","sao-caetano","santos",FALSE,2006,11
"2006-07-16","cruzeiro",0,"goias",0,0.5,"2006-07-16","cruzeiro","goias",TRUE,2006,11
"2006-07-16","palmeiras",1,"corinthians",0,1,"2006-07-16","palmeiras","corinthians",FALSE,2006,11
"2006-07-16","flamengo",0,"vasco",1,0,"2006-07-16","vasco","flamengo",FALSE,2006,11
"2006-07-16","juventude",2,"internacional",0,1,"2006-07-16","juventude","internacional",FALSE,2006,11
"2006-07-16","fortaleza",1,"santa-cruz",4,0,"2006-07-16","santa-cruz","fortaleza",FALSE,2006,11
"2006-07-16","parana",2,"atletico-pr",1,1,"2006-07-16","parana","atletico-pr",FALSE,2006,11
"2006-07-22","parana",1,"cruzeiro",0,1,"2006-07-22","parana","cruzeiro",FALSE,2006,12
"2006-07-22","figueirense",2,"gremio",0,1,"2006-07-22","figueirense","gremio",FALSE,2006,12
"2006-07-22","corinthians",2,"fortaleza",2,0.5,"2006-07-22","corinthians","fortaleza",TRUE,2006,12
"2006-07-22","fluminense",2,"sao-caetano",2,0.5,"2006-07-22","fluminense","sao-caetano",TRUE,2006,12
"2006-07-23","ponte-preta",1,"sao-paulo",3,0,"2006-07-23","sao-paulo","ponte-preta",FALSE,2006,12
"2006-07-23","santa-cruz",3,"flamengo",0,1,"2006-07-23","santa-cruz","flamengo",FALSE,2006,12
"2006-07-23","vasco",2,"atletico-pr",1,1,"2006-07-23","vasco","atletico-pr",FALSE,2006,12
"2006-07-23","goias",1,"palmeiras",3,0,"2006-07-23","palmeiras","goias",FALSE,2006,12
"2006-07-23","internacional",0,"botafogo",0,0.5,"2006-07-23","internacional","botafogo",TRUE,2006,12
"2006-07-23","santos",3,"juventude",2,1,"2006-07-23","santos","juventude",FALSE,2006,12
"2006-07-29","juventude",1,"figueirense",0,1,"2006-07-29","juventude","figueirense",FALSE,2006,12
"2006-07-29","sao-caetano",1,"ponte-preta",1,0.5,"2006-07-29","sao-caetano","ponte-preta",TRUE,2006,13
"2006-07-29","palmeiras",4,"parana",2,1,"2006-07-29","palmeiras","parana",FALSE,2006,13
"2006-07-30","atletico-pr",1,"flamengo",0,1,"2006-07-30","atletico-pr","flamengo",FALSE,2006,13
"2006-07-30","vasco",1,"cruzeiro",0,1,"2006-07-30","vasco","cruzeiro",FALSE,2006,13
"2006-07-30","santa-cruz",1,"corinthians",0,1,"2006-07-30","santa-cruz","corinthians",FALSE,2006,13
"2006-07-30","sao-paulo",0,"santos",4,0,"2006-07-30","santos","sao-paulo",FALSE,2006,13
"2006-07-30","fluminense",1,"botafogo",1,0.5,"2006-07-30","fluminense","botafogo",TRUE,2006,13
"2006-07-30","goias",1,"fortaleza",1,0.5,"2006-07-30","goias","fortaleza",TRUE,2006,13
"2006-07-30","internacional",0,"gremio",0,0.5,"2006-07-30","internacional","gremio",TRUE,2006,13
"2006-08-05","gremio",1,"juventude",0,1,"2006-08-05","gremio","juventude",FALSE,2006,13
"2006-08-05","figueirense",1,"sao-caetano",1,0.5,"2006-08-05","figueirense","sao-caetano",TRUE,2006,13
"2006-08-05","flamengo",1,"goias",0,1,"2006-08-05","flamengo","goias",FALSE,2006,14
"2006-08-05","corinthians",2,"atletico-pr",1,1,"2006-08-05","corinthians","atletico-pr",FALSE,2006,14
"2006-08-06","botafogo",1,"sao-paulo",1,0.5,"2006-08-06","botafogo","sao-paulo",TRUE,2006,14
"2006-08-06","santos",2,"internacional",1,1,"2006-08-06","santos","internacional",FALSE,2006,14
"2006-08-06","parana",2,"vasco",1,1,"2006-08-06","parana","vasco",FALSE,2006,14
"2006-08-06","ponte-preta",3,"fluminense",0,1,"2006-08-06","ponte-preta","fluminense",FALSE,2006,14
"2006-08-06","fortaleza",0,"palmeiras",0,0.5,"2006-08-06","fortaleza","palmeiras",TRUE,2006,14
"2006-08-06","cruzeiro",3,"santa-cruz",3,0.5,"2006-08-06","cruzeiro","santa-cruz",TRUE,2006,14
"2006-08-12","sao-caetano",2,"santa-cruz",0,1,"2006-08-12","sao-caetano","santa-cruz",FALSE,2006,14
"2006-08-12","juventude",0,"vasco",0,0.5,"2006-08-12","juventude","vasco",TRUE,2006,14
"2006-08-12","flamengo",0,"ponte-preta",0,0.5,"2006-08-12","flamengo","ponte-preta",TRUE,2006,14
"2006-08-12","corinthians",1,"figueirense",3,0,"2006-08-12","figueirense","corinthians",FALSE,2006,15
"2006-08-13","botafogo",1,"palmeiras",3,0,"2006-08-13","palmeiras","botafogo",FALSE,2006,15
"2006-08-13","cruzeiro",2,"fluminense",3,0,"2006-08-13","fluminense","cruzeiro",FALSE,2006,15
"2006-08-13","gremio",2,"atletico-pr",0,1,"2006-08-13","gremio","atletico-pr",FALSE,2006,15
"2006-08-13","fortaleza",1,"internacional",2,0,"2006-08-13","internacional","fortaleza",FALSE,2006,15
"2006-08-13","sao-paulo",2,"goias",1,1,"2006-08-13","sao-paulo","goias",FALSE,2006,15
"2006-08-13","parana",1,"santos",1,0.5,"2006-08-13","parana","santos",TRUE,2006,15
"2006-08-16","ponte-preta",1,"fortaleza",3,0,"2006-08-16","fortaleza","ponte-preta",FALSE,2006,15
"2006-08-16","vasco",1,"sao-caetano",2,0,"2006-08-16","sao-caetano","vasco",FALSE,2006,15
"2006-08-16","santa-cruz",2,"gremio",4,0,"2006-08-16","gremio","santa-cruz",FALSE,2006,15
"2006-08-16","goias",2,"botafogo",2,0.5,"2006-08-16","goias","botafogo",TRUE,2006,15
"2006-08-16","figueirense",1,"flamengo",1,0.5,"2006-08-16","figueirense","flamengo",TRUE,2006,16
"2006-08-16","fluminense",1,"corinthians",2,0,"2006-08-16","corinthians","fluminense",FALSE,2006,16
"2006-08-17","santos",2,"cruzeiro",0,1,"2006-08-17","santos","cruzeiro",FALSE,2006,16
"2006-08-17","palmeiras",1,"juventude",1,0.5,"2006-08-17","palmeiras","juventude",TRUE,2006,16
"2006-08-19","ponte-preta",3,"goias",2,1,"2006-08-19","ponte-preta","goias",FALSE,2006,16
"2006-08-19","flamengo",1,"gremio",0,1,"2006-08-19","flamengo","gremio",FALSE,2006,16
"2006-08-20","fluminense",1,"santa-cruz",1,0.5,"2006-08-20","fluminense","santa-cruz",TRUE,2006,16
"2006-08-20","fortaleza",4,"juventude",1,1,"2006-08-20","fortaleza","juventude",FALSE,2006,16
"2006-08-20","cruzeiro",2,"sao-paulo",2,0.5,"2006-08-20","cruzeiro","sao-paulo",TRUE,2006,16
"2006-08-20","santos",0,"vasco",2,0,"2006-08-20","vasco","santos",FALSE,2006,16
"2006-08-20","figueirense",3,"atletico-pr",3,0.5,"2006-08-20","figueirense","atletico-pr",TRUE,2006,16
"2006-08-20","parana",1,"sao-caetano",0,1,"2006-08-20","parana","sao-caetano",FALSE,2006,17
"2006-08-20","internacional",1,"palmeiras",1,0.5,"2006-08-20","internacional","palmeiras",TRUE,2006,17
"2006-08-20","corinthians",1,"botafogo",0,1,"2006-08-20","corinthians","botafogo",FALSE,2006,17
"2006-08-23","goias",2,"internacional",2,0.5,"2006-08-23","goias","internacional",TRUE,2006,17
"2006-08-23","palmeiras",3,"fluminense",0,1,"2006-08-23","palmeiras","fluminense",FALSE,2006,17
"2006-08-23","atletico-pr",3,"ponte-preta",0,1,"2006-08-23","atletico-pr","ponte-preta",FALSE,2006,17
"2006-08-23","botafogo",1,"cruzeiro",0,1,"2006-08-23","botafogo","cruzeiro",FALSE,2006,17
"2006-08-23","santa-cruz",1,"santos",1,0.5,"2006-08-23","santa-cruz","santos",TRUE,2006,17
"2006-08-23","sao-caetano",2,"flamengo",2,0.5,"2006-08-23","sao-caetano","flamengo",TRUE,2006,17
"2006-08-23","juventude",0,"corinthians",0,0.5,"2006-08-23","juventude","corinthians",TRUE,2006,17
"2006-08-24","gremio",4,"fortaleza",1,1,"2006-08-24","gremio","fortaleza",FALSE,2006,17
"2006-08-24","sao-paulo",3,"parana",2,1,"2006-08-24","sao-paulo","parana",FALSE,2006,18
"2006-08-24","vasco",3,"figueirense",1,1,"2006-08-24","vasco","figueirense",FALSE,2006,18
"2006-08-26","fluminense",1,"atletico-pr",2,0,"2006-08-26","atletico-pr","fluminense",FALSE,2006,18
"2006-08-26","santos",2,"goias",1,1,"2006-08-26","santos","goias",FALSE,2006,18
"2006-08-26","cruzeiro",3,"sao-caetano",0,1,"2006-08-26","cruzeiro","sao-caetano",FALSE,2006,18
"2006-08-27","internacional",1,"vasco",2,0,"2006-08-27","vasco","internacional",FALSE,2006,18
"2006-08-27","parana",0,"juventude",1,0,"2006-08-27","juventude","parana",FALSE,2006,18
"2006-08-27","corinthians",0,"gremio",2,0,"2006-08-27","gremio","corinthians",FALSE,2006,18
"2006-08-27","flamengo",1,"sao-paulo",1,0.5,"2006-08-27","flamengo","sao-paulo",TRUE,2006,18
"2006-08-27","fortaleza",2,"botafogo",3,0,"2006-08-27","botafogo","fortaleza",FALSE,2006,18
"2006-08-27","ponte-preta",1,"palmeiras",1,0.5,"2006-08-27","ponte-preta","palmeiras",TRUE,2006,18
"2006-08-27","figueirense",2,"santa-cruz",0,1,"2006-08-27","figueirense","santa-cruz",FALSE,2006,19
"2006-08-30","gremio",2,"cruzeiro",1,1,"2006-08-30","gremio","cruzeiro",FALSE,2006,19
"2006-08-30","goias",3,"fluminense",1,1,"2006-08-30","goias","fluminense",FALSE,2006,19
"2006-08-30","santa-cruz",0,"internacional",2,0,"2006-08-30","internacional","santa-cruz",FALSE,2006,19
"2006-08-30","palmeiras",1,"figueirense",1,0.5,"2006-08-30","palmeiras","figueirense",TRUE,2006,19
"2006-08-30","juventude",1,"flamengo",0,1,"2006-08-30","juventude","flamengo",FALSE,2006,19
"2006-08-30","sao-caetano",0,"corinthians",1,0,"2006-08-30","corinthians","sao-caetano",FALSE,2006,19
"2006-08-30","atletico-pr",2,"santos",1,1,"2006-08-30","atletico-pr","santos",FALSE,2006,19
"2006-08-31","botafogo",4,"parana",0,1,"2006-08-31","botafogo","parana",FALSE,2006,19
"2006-08-31","sao-paulo",1,"fortaleza",1,0.5,"2006-08-31","sao-paulo","fortaleza",TRUE,2006,19
"2006-08-31","vasco",2,"ponte-preta",2,0.5,"2006-08-31","vasco","ponte-preta",TRUE,2006,19
"2006-09-02","cruzeiro",2,"figueirense",2,0.5,"2006-09-02","cruzeiro","figueirense",TRUE,2006,20
"2006-09-02","flamengo",1,"internacional",2,0,"2006-09-02","internacional","flamengo",FALSE,2006,20
"2006-09-03","santos",5,"palmeiras",1,1,"2006-09-03","santos","palmeiras",FALSE,2006,20
"2006-09-03","gremio",2,"parana",1,1,"2006-09-03","gremio","parana",FALSE,2006,20
"2006-09-03","sao-caetano",0,"fortaleza",0,0.5,"2006-09-03","sao-caetano","fortaleza",TRUE,2006,20
"2006-09-03","goias",2,"juventude",0,1,"2006-09-03","goias","juventude",FALSE,2006,20
"2006-09-03","atletico-pr",0,"botafogo",5,0,"2006-09-03","botafogo","atletico-pr",FALSE,2006,20
"2006-09-03","fluminense",1,"vasco",1,0.5,"2006-09-03","fluminense","vasco",TRUE,2006,20
"2006-09-03","santa-cruz",1,"sao-paulo",3,0,"2006-09-03","sao-paulo","santa-cruz",FALSE,2006,20
"2006-09-03","corinthians",1,"ponte-preta",0,1,"2006-09-03","corinthians","ponte-preta",FALSE,2006,20
"2006-09-09","ponte-preta",2,"santa-cruz",0,1,"2006-09-09","ponte-preta","santa-cruz",FALSE,2006,20
